ir_sort,std::sort,boost::sort::spreadsort::integer_sort,boost::sort::pdqsort,boost::sort::spinsort,boost::sort::flat_stable_sort
71780579,71780579,283448997,165580276,200905604,272703232,362390631
71875015,71875015,281438802,167304796,199752427,273217372,360242559
71471621,71471621,280219332,167225489,199559865,273215396,360177055
74695877,74695877,280595647,168492893,201758503,271036892,360837741
72113515,72113515,281040257,166260155,201537400,271691051,359425154
74757957,74757957,281422387,165829365,202341680,270509552,361792712
71725468,71725468,282756651,164991106,201212850,271936515,362711819
71279997,71279997,282861076,165489122,199856989,272626562,362438222
71755160,71755160,280953247,167547778,200239709,272255939,360404159
72158808,72158808,284681356,167304378,200070000,272093300,359826960
74600301,74600301,280537259,166523357,199549792,271309446,361542902
71728741,71728741,279781136,166935546,201438541,271095259,360642717
74195020,74195020,281349451,166622627,203999193,271263199,361058273
74522075,74522075,282872039,164962247,202673290,270547707,361978407
71836532,71836532,284391495,165297425,200325287,272022713,361025467
72077165,72077165,282104708,166060873,201660425,276517043,360545111
71848764,71848764,280080129,166325811,200097416,272737096,360193488
73157095,73157095,281006657,165513197,200075881,273271653,360315490
73721726,73721726,279649654,168362991,201504340,271416734,362467388
71821537,71821537,284695957,166346918,200380790,270990979,360724644
74228109,74228109,284223928,168384276,200704152,271421466,359953622
74603348,74603348,282513478,165068464,201637246,271418815,361714798
71617602,71617602,283245927,165193842,200837198,272669540,362211805
72064149,72064149,281785076,165675299,201282503,272146218,360847986
72152332,72152332,279523484,167197499,201700344,273079903,359842500
74624112,74624112,282128697,166898368,200338763,271480502,362195483
72049795,72049795,280918065,166953133,201324768,270842950,359644668
71934495,71934495,284963905,166318283,201328192,271214300,359500290
75754394,75754394,281887830,165415108,200292130,272931414,360811364
71816413,71816413,282224627,165005947,200125876,271228573,361823208
71824666,71824666,282805764,166483247,201731312,272652964,361033497
71797521,71797521,282358435,167725687,202839791,273379564,383318821
71803578,71803578,281291341,166986882,199395179,273431369,368304496
86931510,86931510,283273828,166517871,200584652,271009068,360434631
71561852,71561852,282744126,168602125,200899052,271274133,361308206
72099235,72099235,280640136,166187163,203363900,271357154,360972533
74886191,74886191,281174299,166072552,200548086,270482329,360791519
72644733,72644733,283166696,165189803,202290197,272362307,361052454
72502557,72502557,279323519,166005465,202986835,270420480,361602143
71569696,71569696,280278906,166990005,200157337,272009003,360405051
71946073,71946073,280971456,165947549,198932607,272226054,359871217
72650953,72650953,281187744,165800878,201768079,271192752,361711928
71826858,71826858,280043782,166436275,202550646,271267785,361027884
72316659,72316659,280899978,166405009,201083817,273680645,360903905
75125876,75125876,282223352,165531438,203440129,272547818,362240553
71993055,71993055,284603417,165247837,201022588,270601116,360816501
71781182,71781182,280405090,167156309,201571253,272596255,359760551
71569408,71569408,279938398,167218519,198963992,272156085,359996135
74797428,74797428,279966360,164996082,201621716,271726436,362176830
71832680,71832680,283122658,168498183,202139047,271279365,359797701
71848636,71848636,279910556,166316395,201780219,271823735,360523261
75544371,75544371,282009614,166313250,199820089,271478097,360841769
71684872,71684872,283829990,165062138,200853754,271872405,361116593
72228867,72228867,282242609,165838676,200225056,271584341,361656674
72057613,72057613,281078663,167464153,199829040,271693821,359492826
73981609,73981609,281433714,165660645,201418003,271243419,361669984
72492348,72492348,281800277,165702037,201222070,271642864,361240299
71943912,71943912,282826858,166189083,200392586,273096905,359920852
72238624,72238624,281456955,166406479,201190143,272532524,359527152
73914037,73914037,281131012,165053031,200612795,272236892,363161801
71798212,71798212,280527921,166498502,201671183,272028345,360485259
72211409,72211409,282407073,167099626,200645417,271624309,359846230
74169698,74169698,282861002,167032061,198568254,271911885,361570001
72433562,72433562,280573026,165343141,202561309,271578373,361728393
72092436,72092436,280729851,168218221,201400211,271110677,361219999
72295219,72295219,283996981,166018926,202228952,270996095,360400512
73817231,73817231,281786937,166364822,200815700,271037107,362042736
71670688,71670688,282765336,165409949,200942217,272274232,361177019
71931012,71931012,281859340,166980526,200719495,272387483,359376649
72658386,72658386,282858400,167274558,199870364,272201794,359891849
74485982,74485982,281085836,165304734,200707366,271514351,363357949
72296987,72296987,281450813,165468369,203139039,271946551,361748938
72166785,72166785,281721164,166688900,200498730,271743605,360631772
71767907,71767907,282498010,166122110,200014514,273266570,359498185
74943997,74943997,280829597,165105751,201780037,272345033,361330741
113084987,113084987,294199444,169390671,200884195,272296422,373399946
71736088,71736088,282390943,166581595,200706064,272519631,359795757
71590621,71590621,280009559,169851965,200802512,270803766,359883583
74394109,74394109,283138991,165619959,201116077,271404221,363571330
72120125,72120125,284016819,165337307,202135053,271676920,361793452
72121450,72121450,282530869,169113900,200388434,271329944,359002892
71930611,71930611,281057210,166420423,200556299,272325340,361048838
73742435,73742435,281860317,166003902,200566290,272286295,359873388
72054598,72054598,282141725,165687889,200892917,272383864,360942147
71362292,71362292,281670385,166093515,200476068,272173659,360191655
73718779,73718779,280243337,165733606,201517949,270984646,360706867
72750248,72750248,280736155,165247893,201445512,270905491,362368303
71511885,71511885,283188769,165487418,202299755,271883014,362604193
72217758,72217758,282969198,166463635,201791582,271270827,359644426
72211998,72211998,282561919,166387482,198532920,272405372,362621210
75600219,75600219,282105903,165326262,200208228,271969391,361348957
71721981,71721981,281838779,166733046,200475460,270773952,359896257
71812979,71812979,281445055,167397507,202226488,272522585,360170552
73805045,73805045,281869646,165373630,201361146,272336131,361541270
72109741,72109741,279818769,165108159,202864782,271111133,360275621
72272178,72272178,281844758,168182262,200755317,272885958,361388777
71769808,71769808,281654242,166249390,201278409,272971650,359651301
75835587,75835587,281269728,166080394,199980200,272215962,361095581
71761339,71761339,282346253,166784353,202527546,272743811,360034014
71716808,71716808,284080961,167576412,201197015,271987055,360004190
72680716,72680716,281822775,166647915,201919009,270373750,360990374
71637658,71637658,281552014,165358893,199510009,271483791,362108785
72067404,72067404,281692588,165708697,201912761,271388063,360794446
72314184,72314184,284502090,166476629,201124127,272199055,360784242
72189369,72189369,282893735,166251647,199591833,273423225,360463438
75189804,75189804,281082123,166671121,201952300,271163762,361243259
72325792,72325792,281960553,167049797,201732843,272083890,359981991
71967362,71967362,281005110,167060199,200711843,271566545,360851674
72746583,72746583,281290321,165880625,201946269,270897510,360543147
71540783,71540783,283326145,165387844,199601482,272085187,361178261
72167685,72167685,283214882,168401054,202271041,271166214,360892929
71830235,71830235,281879956,166245915,199667001,272171706,359595586
75242581,75242581,282241656,166417235,199694924,272784607,361095693
72728482,72728482,281653482,166973779,201470729,271556947,360047729
72049827,72049827,281659989,167429548,200307858,272115185,360671190
73768877,73768877,279817830,165360151,202318983,270440646,361593886
72030189,72030189,283157759,165358279,201550648,271146986,360592113
71748631,71748631,282219246,165375047,202080099,271257239,362445189
72082454,72082454,281459072,166223346,200334722,272116822,360771752
72143743,72143743,281830569,166303141,199327925,273015027,360003118
74859937,74859937,280105543,166760907,201369629,272511169,360093871
71741976,71741976,281966063,167183934,200641703,270352277,360169633
74276896,74276896,282210114,165449218,202225788,270461166,364161697
71883235,71883235,282078522,164913109,203269868,271248838,359946863
71949220,71949220,282056097,165324223,201045903,271130118,361791115
71764849,71764849,282134627,168085604,202557099,272407972,359363896
72160929,72160929,282160296,166270532,199870581,273067030,359695624
75281408,75281408,280428779,168641575,200424073,272351849,360238167
72165508,72165508,281493919,167181906,201089963,272084453,359942330
73802215,73802215,280840590,167065221,203303949,270729695,360861876
72192325,72192325,283129805,165395904,202182449,270233392,362226240
72035570,72035570,283761324,165345827,202425795,271611420,361213319
72380994,72380994,283030066,165646316,202220681,270842701,361839407
72005970,72005970,282968874,166549972,201701762,273434269,361394017
71956744,71956744,281471103,166678384,200448478,275266098,360529102
75171636,75171636,281419556,167547644,202610254,272177565,360253860
71873216,71873216,282157915,167485009,201534912,270606314,360213909
74301852,74301852,282335666,165257203,203018203,269823701,361734207
72384181,72384181,284941079,165374134,203031568,270349697,362017837
71629301,71629301,285143191,165285404,201188581,272381836,362108176
71717202,71717202,282782680,165902141,200247300,272505914,361941879
71807965,71807965,280600946,166306000,200409960,273657467,362329123
72221006,72221006,281560429,167589487,200858549,273524292,359743887
74657175,74657175,281565506,167767305,202290411,271698727,360265991
73542811,73542811,284430646,167854964,200416777,270989657,359954454
72948354,72948354,284262958,165071953,203906001,270977690,362566553
71382359,71382359,282124978,165289528,202480520,271029610,362168789
71943283,71943283,283356213,165146270,201689277,271490407,363383570
72058415,72058415,281687972,168474868,199398919,273592763,361049802
72435059,72435059,281393713,166603243,201036319,274966513,360815284
75225681,75225681,278899390,168016815,200861475,272657086,359024742
72900247,72900247,279368933,167181384,200477165,273683890,359622787
73939906,73939906,279900214,165208768,202437429,269901177,363202677
71824101,71824101,283360356,165295734,201772612,270023575,362180802
71725884,71725884,284609591,165192633,203139644,271177295,362310368
71724661,71724661,284203844,165446793,199655137,272494283,363696640
71990686,71990686,282595067,166564912,200208845,273494292,360847103
71798424,71798424,279802662,168122002,199899323,273137999,359637647
74425840,74425840,281527460,167532956,200768220,271446925,360041861
73887615,73887615,282335876,167182146,201569633,271816031,360900031
72817465,72817465,284202483,165522566,202862301,269905114,360414341
72300356,72300356,285011863,165118702,203511445,270431071,362991371
71791664,71791664,282163810,165133167,201632458,271576399,361592148
71691197,71691197,283692891,165891703,200838655,273295584,360936221
72170789,72170789,282285214,166616727,200086341,273097324,360580358
72307526,72307526,279084438,168515075,198982281,273449199,358660287
73982169,73982169,280685034,167107085,201285581,272154038,359828812
73997162,73997162,283041355,165291753,203505787,270179808,363123855
71770138,71770138,283905378,165085386,202515318,270067484,361522805
71722200,71722200,282802192,165157801,201662149,271251090,362289294
72232280,72232280,283397657,165340724,199387545,273568512,360404639
71852375,71852375,281699553,168406837,201432893,273187842,359118937
72608727,72608727,280995663,167717388,201395654,272984192,358628547
75991395,75991395,279483806,167922489,199936069,272533332,359510608
74333337,74333337,279816862,167177331,200874387,269914379,361878157
72036113,72036113,284109228,165317038,203255751,269732375,361839479
72307756,72307756,284281004,165016364,204487001,269952190,361858698
71893632,71893632,283448120,165073876,200702347,271215804,362386075
72051681,72051681,283360817,165571996,200068422,273675887,361459687
71809190,71809190,281951612,173185193,211790535,273379101,361001687
71734132,71734132,279415825,167980734,200648923,272783044,360392249
74599621,74599621,281341147,166719708,200465396,271786964,360223390
73132181,73132181,284353813,165369254,201856067,270039661,365261173
72357354,72357354,283774080,165116550,201662224,270519442,361451828
71650217,71650217,283404122,165042499,203597386,270444578,361214222
72097463,72097463,282961762,165181746,198675600,271898043,362529383
71558880,71558880,282479166,165831840,200314837,272237510,360903496
72442698,72442698,280140926,167099339,200628486,272464714,358647837
72486359,72486359,281084698,166976598,198857721,271923230,359093256
75330244,75330244,280659647,165899505,201317518,270094556,362540236
72815600,72815600,284410632,165052898,202807037,269973105,362167772
71362377,71362377,281712999,165038925,201300960,269970026,374295257
79459082,79459082,284448040,164879418,199929099,271378764,360489254
72054231,72054231,283280111,165134736,199277187,272672693,361908163
71749767,71749767,281639923,168503131,200035306,271426875,360805680
87022246,87022246,300289390,169285234,200554563,272298583,365153307
72485475,72485475,281359595,167905773,200380864,271775593,358909501
77050000,77050000,280404992,165750235,201581645,272011865,359898221
72404680,72404680,280032495,165274473,201217299,269960278,361089675
71726484,71726484,282950293,165122810,203215553,272703253,361670772
71811063,71811063,280762854,165517468,200203978,271869513,360527227
71914199,71914199,282679234,165514582,201744707,272294079,360274819
71898486,71898486,280675298,169073059,199651458,272841225,360023066
71678794,71678794,279401139,168738116,199106153,272816912,358835456
74133258,74133258,280914967,167753428,199033887,270578777,359237840
73042740,73042740,280785966,165171651,202117252,269728441,363162026
71770969,71770969,282915716,165074319,202813276,270586053,360609448
72040744,72040744,281517852,165226376,201563934,270124136,360568926
72079170,72079170,282902795,165190560,200749901,272503007,360741031
71822816,71822816,282442554,166010590,198990900,272175599,360654085
72294673,72294673,279687374,167141068,200498055,271929986,358547608
72485991,72485991,281091586,167228148,199624562,272335509,358914417
75943947,75943947,279749179,165251785,204542062,269872445,360851786
71541291,71541291,283145287,165103870,203057256,269887986,362093045
71959695,71959695,284070800,165043862,201962881,270159471,360764828
71815289,71815289,280973600,165669169,199135908,271803413,360576697
72241185,72241185,282556334,165500544,199166223,272469819,360830402
71827578,71827578,279873421,166723418,199404863,271581175,358804930
72478050,72478050,280229149,167194093,199524217,271517485,358813484
76228706,76228706,281074733,165188371,201520675,271739427,362529936
71659641,71659641,282493088,165290822,201162036,269924064,360495803
71819438,71819438,281695928,165119340,201144842,270076332,360495426
71271384,71271384,280819774,165215120,199458451,271372401,360287129
71484877,71484877,282691939,165238326,200293522,271593135,361687996
72192820,72192820,281487637,167254414,200366152,271854148,358944476
72282680,72282680,281639082,166517937,199117472,272877920,358740426
74959636,74959636,280317407,165041049,201840878,270316008,360394298
72164364,72164364,281010459,164934210,201295841,269827254,360859039
71541942,71541942,281516346,165120890,200825470,271892238,360482492
71561941,71561941,281708941,165379662,200823859,272608571,360350945
72255015,72255015,283604034,165215893,201988010,271917330,361087472
71636745,71636745,281694316,168575111,200695139,272130006,358309144
72281016,72281016,281530956,167103476,199345574,271338073,358878139
75597572,75597572,281629142,166275273,201600516,270491215,360344000
71632133,71632133,282915214,164914721,201264432,270674683,360501023
71928739,71928739,281270011,165190922,200659216,269812991,360622899
71830138,71830138,281776883,165296219,202015957,271471889,361804782
72206312,72206312,282918790,165079849,198875385,273217201,360901909
72075809,72075809,279019262,169555508,198762302,272056314,360022726
72082878,72082878,279607790,166859766,200734484,272949346,359167726
74650525,74650525,278251810,166613344,202773343,271804252,364467616
85027583,85027583,289994501,165243132,202466853,270321753,362258609
71723653,71723653,294753098,172262600,204772771,271518553,360471481
71923652,71923652,278849058,165412695,202181496,270646064,360763141
72190194,72190194,281715289,165125370,200890711,270852169,362251995
71604788,71604788,282142203,165417984,198640325,272532087,361036739
71859780,71859780,280576973,172170802,199407378,273743615,360672660
71963452,71963452,280453928,168394387,200687506,272155730,359364985
73880792,73880792,279963005,166165222,200422579,271309987,362566916
74506134,74506134,281585235,164981740,202577444,269995194,360820860
72131321,72131321,282635599,165051564,202151003,270256000,361875233
72098924,72098924,283424462,165470774,199775327,271466044,362024182
71554225,71554225,284147308,165271268,200719818,272703347,361819250
71597742,71597742,282152546,166552772,199409955,273880366,360134930
72208828,72208828,280928076,170436305,199672792,273302268,358522179
73387114,73387114,279918313,168299450,198954567,271777256,360958851
76098070,76098070,281613712,165278055,203406554,269609877,362544247
72344943,72344943,284110207,165038182,203254023,270119867,361716046
71784550,71784550,283808875,164913346,200324571,270430386,361895871
71768439,71768439,285781506,165098236,199662909,271717074,361532709
72325697,72325697,283226078,165524490,199699606,274865627,362379767
71477523,71477523,279824164,168443776,200145258,273567616,360044791
74218140,74218140,282691610,168707002,199739904,273152816,359004570
75890044,75890044,280601681,166118010,200363939,271525687,360580238
73207978,73207978,278964488,164804750,203808800,270308542,363280833
71440002,71440002,285465548,165312395,200519444,269618287,361840463
72399093,72399093,284189698,165255578,205319515,272273369,361861023
72011319,72011319,282397158,165120866,200281460,274438490,361354561
71326493,71326493,281944573,166114048,199166977,273117425,360176679
71502250,71502250,279584137,169024730,200596582,272929672,359537465
72106768,72106768,281784828,167904812,200211491,271008716,360330368
74251095,74251095,285237610,166233097,201756819,270815551,361942636
72174909,72174909,283312347,165133719,202701182,270411858,361895563
71943529,71943529,284151783,165318472,201963080,269690396,361480808
72060321,72060321,282479656,165040062,201388203,272493647,362030176
71682900,71682900,282338120,165802405,198586433,274557698,362099172
71791631,71791631,282670601,168144054,199623749,273195184,360388885
73495776,73495776,279606455,167030909,201171372,273611297,359581366
74372004,74372004,284382682,166386653,201317525,272658869,360797118
75523128,75523128,281525249,165486988,201328427,270166449,361760675
72304341,72304341,283257196,164904893,203185365,270080148,362537535
72081460,72081460,280940630,165468169,201011563,271809645,361826614
71689176,71689176,284311311,165591752,201821185,271957834,362505241
72672991,72672991,280910000,166187379,199061836,274994643,361642046
72455449,72455449,279325822,168606667,199776289,273736348,360063511
73864614,73864614,281190953,167448653,199397745,271327239,360795241
71826271,71826271,283025456,166161199,199651102,271555827,361067836
74869786,74869786,281986982,165147152,204946312,269603713,360636937
71837002,71837002,282712068,165439165,201965345,270693848,362382204
71771553,71771553,283852815,165084777,202630572,271174875,362015296
71714567,71714567,281476563,165582726,200038649,273410681,361276697
71569990,71569990,281045571,167261468,200353711,273043271,360058250
72868446,72868446,279971518,170399984,202440582,273610026,358575755
73358677,73358677,279666784,166151990,201154364,271173089,360586810
75165486,75165486,282843755,165858591,201641928,270025750,362081728
71594164,71594164,284875408,165391904,203138482,270519073,360832562
71659074,71659074,284304876,165182406,200793531,271571509,361907664
72134899,72134899,283259182,165375294,203391031,271381882,362004616
72030953,72030953,281604407,168713256,199602895,271775932,359653567
72900137,72900137,281961408,167426934,199449540,273565697,360503808
74483562,74483562,280353244,166334324,200743267,271274647,360594881
71817369,71817369,281253909,166496340,201978864,271278647,360956887
73744474,73744474,282710703,164927964,204092991,269906313,362416072
71458062,71458062,282603398,165196953,200807619,271414000,360667679
72004378,72004378,282657023,165242828,200125870,272204224,362962087
71991077,71991077,281960169,167305724,198674907,273374146,360803022
71701787,71701787,283002329,166409132,198925359,273636206,359962937
73724247,73724247,282115110,170153976,200117488,271938168,359716094
71559105,71559105,282236579,166491968,201553955,271874937,359492156
76017578,76017578,283209580,166399739,199492711,270033807,361680215
71763784,71763784,284892935,165077132,205230712,270167162,362268949
71840275,71840275,280673980,165239220,200618978,272064030,362022937
71891815,71891815,282204207,165496335,201262851,272286153,360368682
72183373,72183373,283931179,167131223,200156138,273362135,359979257
71620295,71620295,280239072,167320499,199427080,274643744,359943574
73561321,73561321,279586468,166817197,201891744,270966439,359598101
84574843,84574843,293841718,168995934,200680047,271149826,364418743
75368876,75368876,281840994,166368710,201768968,270442747,361835388
71700166,71700166,283244928,164899461,201694729,270331135,361753823
71946036,71946036,283080637,164909956,202538853,270861729,362290539
71750527,71750527,283747565,166181594,202912351,272330586,361407124
72301578,72301578,282984159,167256133,198909599,273372850,360375675
73029513,73029513,279417493,167626849,203149402,272682295,359734031
73428082,73428082,281494405,166575735,202745205,271322282,360729652
72006197,72006197,282002708,166132389,201259842,271442371,361003299
75413754,75413754,284054159,165069369,203653857,270060686,361938141
72066150,72066150,283312196,165157089,201637139,272342662,362080501
72061314,72061314,282507957,165062862,201462716,270680181,361887625
71826946,71826946,280323636,166359499,200560866,272896724,359749967
72194773,72194773,282618406,167039030,200129418,273372838,360287550
75482712,75482712,279934521,169595738,200459900,271394758,361504631
72254902,72254902,283192660,166924068,202663709,271942306,360590681
73015309,73015309,281822237,166603488,202826942,270775058,361000313
73764283,73764283,282411454,165090753,202432156,270472438,361718611
71623493,71623493,284060780,165612188,201584653,272043446,361728938
72092710,72092710,282480967,166383569,201392352,271891933,361514159
72132666,72132666,280939685,167173024,201040399,272478188,359847144
72778595,72778595,283299180,167633361,200031151,272401931,361976904
72906033,72906033,279573908,168347076,201488823,271790088,359458820
71601806,71601806,282714375,166175895,201432265,271250996,360610566
75339361,75339361,283842859,166337290,201037982,271299605,361032642
71525185,71525185,284435005,165020034,200173080,271212623,362207449
71982312,71982312,283155350,165472939,207143430,284783476,361943218
71565562,71565562,284149819,166116584,199962856,272405700,360496647
72517169,72517169,280369568,167357598,199859083,273628489,360001538
74103745,74103745,280011021,166613175,201339176,271455639,362359133
72253644,72253644,282220551,166434280,202731032,277603252,369851977
72065645,72065645,281877618,166490515,201063129,271158554,359512941
74590761,74590761,280808099,166241089,201577013,269688999,361831699
71539138,71539138,285735150,165361916,200449278,272126857,361744152
71512831,71512831,286198908,165997342,200996665,272354054,360872555
72162043,72162043,281672591,167239792,199892598,272852161,361681799
72257481,72257481,281289821,166113111,199810841,273937627,360180361
73585245,73585245,279733171,165675278,201913405,270986076,361719340
72132292,72132292,280903723,166181582,201088100,271410741,361442991
72421210,72421210,281701951,166264609,201698571,271393626,359380950
75922027,75922027,282662630,165215763,200606404,270312640,362168255
71827683,71827683,281537766,165123749,200421914,272176902,360773731
71902075,71902075,280475769,166895656,201290235,272034520,359556389
72003790,72003790,282384815,167116895,199681719,273414119,360075134
73973438,73973438,281325704,165768851,201208884,271041678,361554236
71732553,71732553,282639947,167885588,201396479,270938263,360654424
72018479,72018479,281504871,166074498,201271444,271524102,361310601
74889173,74889173,281570809,166028206,200343002,271224031,362274578
71457384,71457384,283783858,165330524,200792169,271311187,361709657
72031641,72031641,282255743,166632593,200427704,271818878,360853667
72442605,72442605,282858638,167223792,200966125,274488192,359667312
74295520,74295520,281473413,167456773,200131513,271545161,359615656
72363828,72363828,281969601,166156853,201243888,271203739,363766132
72062785,72062785,281064638,166085586,199818373,271259100,360579594
72121741,72121741,282585672,166174881,201499062,272128010,360809824
74715159,74715159,284622863,165237118,200087350,272687889,376956264
71851954,71851954,283234446,165073669,200741152,272015836,361051534
71884751,71884751,285272950,166071459,200468501,272509030,359958577
72045713,72045713,282635301,166990660,200575539,272396839,359813225
74637450,74637450,282414366,165887604,200567432,271440895,361819995
71586071,71586071,281895205,167839877,200870990,270756504,361397086
71652001,71652001,281655903,166056568,201230734,271517713,360454846
73453466,73453466,281327245,166254828,200806257,272468437,361196732
74569846,74569846,283013064,164937864,201493054,272219420,362400385
71755467,71755467,281378694,166186648,201359753,272220781,360882244
71586855,71586855,280568495,168681186,202940666,272378396,360433778
73454275,73454275,280535084,167163663,198681640,272092816,360353733
72248250,72248250,282587483,165395659,202361197,271033369,361038085
72175523,72175523,282796215,166654168,201831798,270870772,361014155
72041160,72041160,283557338,165982880,205262431,271783622,360613875
74633883,74633883,282640398,166017029,201548054,270432605,361968625
71664954,71664954,284467284,165115647,201283742,271891475,361779437
71992224,71992224,281361995,167271111,204204192,281830086,359584924
72392217,72392217,280802895,167102448,200447974,271914997,359713466
74376858,74376858,283540836,165616212,201078047,271337346,362291761
72025664,72025664,282541365,165521834,202926981,271508693,362857218
71983625,71983625,281266158,167222726,201592982,271029272,360895288
71554319,71554319,282347332,166068644,200149627,273212303,360745051
74501697,74501697,282655770,164992632,201605721,271645148,361754633
71571086,71571086,280794063,166377102,201434525,272157635,361009855
71555052,71555052,281985749,167691906,201156887,271903550,359635024
73675045,73675045,282277410,167445648,199666134,271985776,360227660
73075027,73075027,282998968,165460951,200782067,270990367,362276177
72104506,72104506,283423318,168537126,201685783,271055562,362508693
72181443,72181443,282344102,166448363,201190223,270901797,359719818
74948494,74948494,280489512,165929725,199409689,272739475,360676114
72121709,72121709,282935556,166840253,203465730,271931218,360053119
72274268,72274268,281410014,168493753,200871028,272358760,360318367
71830646,71830646,281022108,167146332,200508093,270805047,360247415
72516581,72516581,280820186,164884259,203328413,271498109,362150128
71755720,71755720,284763195,165522636,202511468,271191334,361981908
71708759,71708759,282685508,166803719,202223796,271532007,359861491
72566674,72566674,281528544,166519086,199469750,273564728,360898973
74021251,74021251,281950075,165700344,200170245,271684194,362666540
71572860,71572860,281030734,166149937,202425736,273030927,359989060
72105249,72105249,283538217,167515349,201445091,272306028,359757028
75521782,75521782,282279429,165174426,201523538,270153697,361700757
71370932,71370932,283018492,165054313,201682626,271463585,361781959
72287257,72287257,281391649,167308787,201832870,271120918,360674747
72167898,72167898,281341285,166435483,200413655,272120277,360809852
72707423,72707423,283300156,165970485,199856071,274331212,360953359
74493973,74493973,282334380,165182940,201078367,271944079,360844449
71687137,71687137,281253190,167323377,200962971,272990899,360276737
72252349,72252349,282486184,166019205,200950838,271729954,359801141
74024163,74024163,281054631,167041334,200883675,271448273,360962138
72099172,72099172,283063526,165178522,201253228,271819528,363630124
71925100,71925100,282095921,168526246,202324741,271039752,360496456
73903398,73903398,281089489,166040862,200669175,272563943,360739360
75966596,75966596,281893263,165850457,200102546,272483415,361671224
72444901,72444901,281826477,166556418,200702059,270035609,359936984
72396619,72396619,280641047,165890288,201053775,272095064,360232665
72665722,72665722,281335543,165196664,202089500,270135567,361037918
72249863,72249863,282183168,165244439,201241907,271506812,362409677
71668022,71668022,280291205,167036518,201838058,270933420,361426875
71690701,71690701,281358615,167587351,200435323,272741926,360475513
72327888,72327888,281517658,166137672,199897396,273257261,359828788
74234368,74234368,283349751,166205679,200501694,273479620,359961058
71993070,71993070,282793638,166348103,200621434,271753317,364381701
74041169,74041169,281972123,166474721,200585460,271154783,360060184
71585414,71585414,284526404,165121648,200715786,272109528,362442109
83060220,83060220,295300609,166255474,202698008,271630920,371036731
72436533,72436533,284055667,165786983,201098359,271301141,360634049
71819261,71819261,280308414,166234728,200602519,272929559,358948199
72388458,72388458,281006848,165914082,199920811,271607645,362148967
74596921,74596921,281405439,165644974,202606710,274486082,359762197
71854685,71854685,280707604,167066457,201260260,272094806,360483997
74290135,74290135,280122852,166293959,201944583,269921382,362778783
72150208,72150208,280348242,165173900,201677784,271790153,361740418
72348007,72348007,282888574,165370543,202451766,271529506,361713244
71581174,71581174,279211762,167942561,202240761,270749802,359428469
72045447,72045447,281641992,166507052,200669924,273340016,360731613
74692500,74692500,279986788,167290314,200791839,272029767,361445725
71609721,71609721,282797368,166910573,200661060,272175602,360030081
73270681,73270681,281415267,167286729,204506957,271868693,360884418
77004507,77004507,297750899,165047279,205523565,269755548,362032695
71908777,71908777,282313561,164562602,202532578,271802970,362567955
71961943,71961943,283422719,164880950,201483874,271699382,362002351
71999705,71999705,283206288,167702444,199321498,272915004,360677371
72226309,72226309,283921955,165811130,199531505,273263137,360835007
75034851,75034851,278431025,167820151,212673788,277141741,360536102
74929779,74929779,281035897,166623531,201914935,272133175,363966040
72657407,72657407,281145240,168736427,201459961,272597594,359734413
74506292,74506292,281414264,164833157,203861491,270201637,361762655
73040961,73040961,282207849,164658292,202106062,273320513,362843409
72381645,72381645,283265437,164861926,201619681,272038090,361010722
72326632,72326632,282346812,168003865,199628664,273447289,362739687
71989627,71989627,283096346,165955278,198927459,272145459,360515589
75102489,75102489,282268022,167271870,199723956,271866279,359555935
73937205,73937205,282087045,166642495,203328907,271926365,359675154
74199366,74199366,281142683,165947605,201633427,270656090,361513251
71859103,71859103,280595957,165176172,204271160,270464339,362328666
71801113,71801113,284352953,164498166,203322370,270968349,368505650
84704692,84704692,287654368,164507993,201529656,271301588,361979000
71673317,71673317,282498772,167925410,199489158,273345936,361115254
72192075,72192075,282544863,165949348,199972486,273317946,360637158
75987053,75987053,281669641,167410724,200323922,271998517,360191821
72177312,72177312,295966371,167226984,200849789,271620275,360302521
74613683,74613683,281093966,166023824,200978515,269889187,360278467
72494573,72494573,284839819,164894131,202430694,270126711,361728402
71996007,71996007,285877348,164778012,201844814,271331835,361526962
72807915,72807915,282590915,164806632,200415458,272450073,362250511
72175523,72175523,281494897,166233563,200257634,273626848,360800251
72609934,72609934,282534699,166425530,199980189,273372265,360513089
75136719,75136719,279589622,168739327,200005105,272245764,359372713
72058139,72058139,280433910,166924131,200784635,271520370,360348741
73719007,73719007,283165361,164695479,201780467,270333287,361767148
72420614,72420614,283878457,164800878,200042455,270960757,362258082
71986772,71986772,283712695,164610495,202189233,271620380,360918761
71857713,71857713,280198543,168076901,200414545,273783852,362252148
72129720,72129720,280803395,166142466,200314412,273612979,359323437
74314313,74314313,282030043,168164019,199101521,273465952,359332471
74823296,74823296,280313788,166492543,200131712,271823837,360690769
73739034,73739034,280270944,164987950,202219363,269982762,362086758
73099310,73099310,284658558,164540708,203363457,270377459,362122087
72010425,72010425,280986020,164771231,201816749,271614285,361870968
72355097,72355097,283597196,164896877,200282487,273118157,361864120
72520784,72520784,281442962,166091199,199994471,273416940,359438397
72712151,72712151,278863337,167693236,200443782,271990405,358346838
76341048,76341048,282556847,166625274,200530655,271992642,360580849
73118817,73118817,281179136,166069250,201561185,269902248,361459694
72139960,72139960,283822341,164972313,202968405,270221955,362269644
