ir_sort,std::sort,boost::sort::spreadsort::integer_sort,boost::sort::pdqsort,boost::sort::spinsort,boost::sort::flat_stable_sort
10953502,284211696,148714409,181265593,275984035,361909059
10949904,283987364,146313623,180716126,278888490,364607107
11067735,283581888,154871925,180667810,280335855,362728110
10966669,281252935,145980136,180457572,278809653,362595497
10926930,280680647,145574769,180108499,280915158,361711774
10970016,282092973,147263272,182692407,279517454,360966883
10925892,282966121,146703228,178683802,277072402,363780535
10945830,286502152,146741981,180094241,279938019,359930141
10944003,280515492,146573366,181825677,275923926,359302209
11072072,282141810,146048322,182354177,276249261,361065331
10948901,292676736,146586245,179079317,284441066,566259736
24281620,543893825,292171817,256765782,276852699,360830611
11145811,299208446,147359913,185219240,277792784,359004806
11081235,280139902,146063380,180400522,275852679,386769481
10979994,280341956,145931068,180367792,276312809,360232449
11062693,280355429,146033367,179681059,276550694,359481741
11000859,278719699,145820985,181983109,276019744,437419896
11901700,304172150,157399813,195958854,304789365,390503849
11844613,304816218,159244134,197888893,304231166,392987604
11839585,307340903,157372392,195921867,309603453,395762686
11842191,306847721,159787391,196803080,301511431,395391108
11904262,310008078,158880240,195818342,302339694,393511722
12167399,305548945,160586303,202127498,304253560,392242379
11845864,310000769,158111450,194504050,302726232,398172899
11894484,303616317,157524186,197436112,300770486,390304026
12183899,309845655,158092789,196166617,308409270,406658692
12003320,309721746,158138744,198475887,307301418,395270219
11956693,315724636,163680896,197792716,309124681,402416501
11829771,310883985,161720217,197449743,383111380,390904328
11845645,308364123,158530353,197464932,304412427,397884964
11935476,305820355,158156686,196662628,310259018,397961757
11894112,303879402,160401335,195991315,301935237,399770673
12050399,308838282,158681211,195722933,302473261,391497521
11830181,302177031,159791368,202835522,304708600,392926021
11894277,305234997,157358425,195721379,311152415,413711440
11842495,305246388,158059447,199834114,299940510,390955382
11870310,308299470,158435036,196845305,301442412,393909127
11821270,306270274,159278120,198547426,304264006,392883606
11865404,304187356,156925697,195282104,300441534,397242860
11930080,318277435,189383602,195548304,315412150,390211540
11852830,305487704,160596839,198660867,303535307,393625964
12340939,304948544,157783711,195891125,305434741,395205596
11836184,303882060,158786550,195012787,300686695,397629782
12000537,304182192,158428574,195738979,301855890,395847914
11908242,304133491,161358688,203161023,307198675,394439151
12349313,308733807,156702190,197694692,303034829,397774004
11842748,308413273,159757182,196742727,300953547,392858530
11962729,309150470,162812739,198062331,305032130,395021198
11933110,307041969,160207762,197503619,309503434,397674077
11837534,310197069,157794094,195816683,305282911,399572893
11994666,309171864,160361649,195476018,306876557,418628629
11812765,306911096,163895421,199313020,307051040,397645767
12019369,306004362,159890331,194368595,309578941,416736875
12254633,316980607,159518855,198049707,302887511,398744436
12067706,308022624,159500020,195589586,300597437,393780102
11778350,301480816,165456501,220348526,307200346,392946712
11845024,303199822,160123567,196899398,301327495,394784531
11848866,305375579,160596251,196454087,301440261,392449655
11867553,308338209,162100142,196554321,307211201,390919626
11833463,302178617,157411246,199375537,304368695,393767280
12016930,305837252,158214887,194633746,300228163,398484808
12492106,307286633,158639184,195942023,304427492,389473991
11806156,304170358,159362105,199554681,303646273,392673218
11994426,305268801,156805374,194736203,305615850,397622984
11833323,304706056,157373886,196247672,305939296,395595158
11861084,306099718,162090079,197005011,302296296,391390552
11845710,308040271,167000979,235267515,306335398,392483608
11832686,305759368,157225229,194148195,300820916,395583867
11838005,305855877,157665418,195180039,301432422,389769736
11844199,302838836,161393787,196377602,303270385,392498118
11831230,308124451,159279071,196763502,307964357,393321537
11982755,305218373,164678403,201791483,308717388,396287776
11869026,311226646,159583450,198159553,303069082,389805594
12265462,305502216,158591470,197921864,303899814,392791683
11822637,306388438,156658843,194416754,301348608,403112742
11842069,307579014,158985635,197022824,300805119,392691585
11955513,333087362,159074851,195403372,300906879,395132996
11772320,301532804,158204582,195410800,307330114,392673004
11827530,307429363,231436059,198814468,303313044,398242934
11863484,306710904,158801054,195488121,303063397,435243730
11903402,306237988,160241082,196575293,303296696,392291279
11849696,302339210,169551573,195154903,305313580,393546764
11808421,304017585,159390379,194297188,300275004,394497092
16329654,306051174,158131280,196293309,306267934,357347303
10269677,302489983,140807248,171906540,264984913,335684995
10195462,260940695,135659194,166492470,256655281,332245058
10413383,265764646,135014148,167673504,255884078,334385655
10141447,258782229,135561668,165967676,257261744,332369550
10203967,258155481,135135370,166300193,256927390,332991445
10183519,257734968,135797135,166582075,256895986,332945071
10683153,259192571,135089614,166297027,256768761,333325681
10180884,258789865,134781185,167842478,255915265,333374721
10150706,259404421,135667749,168146712,257009417,332219513
10218224,260076643,135176343,167264414,255435064,332833420
10155614,257581546,136176997,166532742,256355946,333045773
10156844,258475037,135143961,166348692,255939535,333287064
10154601,257467827,135644187,166894501,255992173,333130231
10155277,258899212,135802109,166997537,257824335,332763082
10179223,257069194,135778954,165964565,256145625,332907535
10167215,265241752,136985968,165935489,255927993,332963474
10184606,258659012,134934713,168108561,256295152,333837768
10165756,258815723,135170383,166036147,257036566,333067518
10248307,258048170,135261959,167027878,255781809,332476492
10187037,259507475,137216603,167267070,255991225,333213820
10175103,260769903,134846889,167096039,256273921,333025143
10172037,257355035,135741530,168171508,255808368,336839550
10175875,259103701,135203780,166706381,257932877,332745696
10432436,259601714,136501207,167029678,255762751,332532397
10150590,258528007,134966094,167530035,256143202,332266951
10154973,258682982,135166952,168450649,257377153,333785834
10152036,261275334,135202795,168212643,257703358,332197783
10278057,258671964,134984418,167402995,256160184,334531649
10191529,258329717,136986279,167754231,257027782,332348698
10225717,261125726,135184388,168737194,256175189,333374246
10154214,262016230,135761405,166926631,257685489,332404799
10149851,259080058,135403865,167411321,256772169,332695792
10176792,259786427,136388923,166566478,255693541,333435442
10156255,259134147,135365332,165075115,255843897,332281104
10169522,259804199,135461351,166210460,255822701,333703044
10178197,258779237,136428031,167355000,257115698,331943464
10305526,261230768,134848087,169611124,256060246,332560890
10172008,258115656,137089774,166586712,256304228,333078295
10169529,258895943,135572555,166469084,256571814,333436964
10153195,258096668,135483125,166807768,257565997,338000035
10249367,260606204,136435780,166572671,257637555,335059002
10159319,257940962,136642023,165332544,255759844,332684092
10150519,259877752,135120665,166164910,258370249,333689199
10153835,257303922,135069004,168570433,255776940,333047717
10178514,260117341,135159054,167179290,257028753,332850779
10171856,257809900,135127684,167279964,255731064,332503311
10155571,258576758,136554389,167137208,256123135,332505383
10174863,258971479,134797835,167828030,256539307,333745440
10254933,257640967,135783462,165933307,255637031,333145572
10158979,258330690,135027499,166547436,257022925,332568259
10153892,257505110,135783150,166388427,256996586,333104788
10224609,260349411,135405648,165695745,255920680,331879828
10177873,259401637,135121814,166623627,256391755,334607288
10151121,259333036,135352687,166839654,256515850,332119251
10159577,259172663,135215522,166638438,256150579,334925245
10206177,259748045,136204024,166981608,255931448,332208738
10154815,259773221,134937207,166729879,255670739,334500379
10205822,257966042,135510074,166400013,255870317,333219427
10157944,260243827,134880255,167650856,256609256,332985724
10254436,270671998,136933656,166012035,255366827,333193534
10147896,259996455,135112811,165991989,255986102,332627372
10171748,258582973,134768295,166923286,255982144,334218089
10180868,258415728,135587281,170075414,257308213,333735408
10152653,258772889,136212640,167427833,255808831,333098636
10277504,261733083,138571430,169651638,256296763,333349313
10177326,260716454,135077908,166556871,256224637,334228434
10194295,259608131,135143448,165528237,255964560,333995133
10347188,260232541,135399378,166576083,257308800,332850598
10186548,256633043,135916258,167481975,255445981,332347534
10154683,257553843,135515644,165926148,256075507,332847994
10152012,259468037,134969084,167085743,255799495,333762733
10156341,258954340,135719098,166677129,256929764,332800413
10220098,260532628,135057081,168827961,255590403,333633386
10208621,258012105,135867589,165496182,255914199,333223056
10146170,258457042,134917881,168417702,256078578,333367090
10147142,259785582,136364793,169133960,255737833,333922799
10155491,259164837,135616049,166706646,256611150,332160285
10181051,257978497,135105820,166614520,262774875,334349889
12287061,275440107,135198004,167140291,256449306,334505635
10188510,258849308,135969210,168954559,256572696,334214022
10182499,258821015,134999575,166480644,260106202,333352523
10156846,259166319,137560314,168664452,258441124,335997387
10197994,260058165,135438184,168146031,255779838,332330101
10152039,258234782,135361921,167207112,256035724,333537159
10181289,257873214,135356852,168493781,257173065,333096928
10176585,259283547,135339852,166525587,256561708,333322237
10190286,260452049,136734841,167944703,255943807,333803707
10247471,259894183,137142790,168169748,256085769,333341238
10150844,259267019,135077369,166865070,256271323,338951893
10248087,258294033,134953894,167164050,256451761,332676457
10153362,257747063,135119207,166752027,256124280,343304859
10220748,259783739,136077481,167481612,258185638,334039876
10259168,260243928,135063758,165654322,256602458,333315193
10229494,258756935,135914612,166359908,256783379,332362656
10165699,258356621,135038167,166834089,256316122,332678384
10144629,260916439,136576279,166444905,256157012,332786161
10155428,259542686,135376966,165924064,256224777,335278185
10147454,259075626,135095682,166448835,256484839,333386389
10240234,260118724,135030855,167447329,257000846,332421422
10152909,256486316,135103477,169287855,256685461,332855570
10194144,260649419,136143941,169453975,256069500,332550408
10162779,258848563,134874449,165818341,256262065,333189715
10761890,259690540,135421399,167398231,256550594,332200017
10176394,260064987,135140098,166640076,257197608,333299675
10175640,259185926,136472474,166041695,257032904,332265809
12319983,295350497,135806801,166958153,257409861,343817854
10186038,258074776,137268333,167649225,256035648,333815873
10185798,260502905,135194147,166879616,257375022,332921148
10166070,257125786,135310803,166809018,255782507,333493276
10260540,259646547,134992833,165887770,255955588,333728330
10171353,258885746,135157785,166204061,255791709,334531726
10203898,258771098,135640356,166809209,256598086,333687930
10233528,259596052,135298286,167337765,255777908,332377551
10155052,261144449,138402209,168453140,255977007,333412041
10182630,259410266,134834711,165861230,256748038,333741424
10151961,257753871,135155762,167965106,255967576,334477314
10438254,259519202,135156183,166345215,257462537,332256603
10178208,258846887,135164368,167335565,255529081,332553453
10155730,257720246,135296204,167388619,255981174,332624724
10218992,259970744,135062730,165942662,255590638,335045736
10300052,259874162,134974137,167997678,257761747,334023045
10155026,260360751,135454986,167194585,255410807,332415973
10231016,259680678,135923956,166302507,255907363,333701342
10239016,257275897,135279996,165816511,256897819,333680625
10162078,259366757,135548325,167102967,255823230,333915928
10150573,258673794,135074301,166940828,256784327,332501892
10212574,260251745,135223214,167221824,255791689,333122486
10356077,259460849,135112276,165352599,255946438,333657258
10261366,258454463,135633454,166792520,255775620,334880001
10159762,257917558,135395780,166563749,257114790,332620646
10170485,259176428,134957092,168082941,255850629,332424509
10183243,258701000,136408126,167225175,259641255,334297795
10175624,258560338,135150330,165832659,255849146,333845460
10734718,258098144,134958896,165356472,255762578,333318846
10174736,260272235,136230940,165843551,256606099,332652229
10230412,258531272,135033937,167935255,257067772,332044330
10182022,258037236,135196771,166108968,256259597,332327247
10876677,259779468,134967454,166247850,256339658,338030917
10172771,258362034,135427038,168135601,256570282,331932933
10157615,257364811,134976059,168789919,256416859,332701181
10150952,257468787,136385892,168709602,256966199,334465037
10178134,259745472,134928795,165086287,256101054,333052643
10180508,259502026,135175996,166067100,255664928,333688629
10152056,259400828,135650136,165614938,256523584,332184554
10152717,258598106,135081472,168063880,255773525,333025678
10291832,261557961,134924179,166441714,255894806,333199214
11031692,257371760,134846160,167005916,255983633,333859699
10259999,257731803,135497744,167896189,257713041,332406145
10151933,259851286,135236883,166360610,256473373,333343429
10196295,258999374,135910976,168104918,255770052,332721778
10151336,259251639,136184610,167269714,256119193,334039934
10150130,260034574,135251680,166281170,256304372,333159392
10151607,258175738,135117767,166678686,256560721,334250281
10153201,259631230,134749994,167412648,256348842,332380315
10194685,260451050,134757894,165645757,255954707,333310163
10163457,259086237,134842274,168791738,256221302,334564256
10296046,260378868,135903328,166108637,256797216,331963705
10239885,258876054,135910036,169440174,256835293,333541040
10154935,259011154,136140873,164954878,255775179,333336760
10150789,260608929,135637029,169645034,255889363,333429409
10151172,260198862,135270694,167899414,256524224,334215389
10197251,258777297,134840103,167364638,256918048,332019112
10154222,258524186,138066267,170027769,258249111,333439472
10219725,258962041,135018655,165566405,255953242,332166582
10370452,259595314,135314929,167002586,256030392,334396594
10177356,259022205,135859125,166278883,256465761,332281597
10170477,259013556,135598325,167287711,256424549,332326962
10152323,258511998,136220420,166604596,255602242,332412403
10155704,257970165,135154335,166349850,256632539,333537934
10149479,257949820,135431868,166530094,256272490,333651169
10183192,259366127,135094583,165900597,257362980,332301525
10228489,257689293,134972345,166582347,255525924,332242863
10222627,258755333,134943531,167589651,256258318,333633411
10145025,259748906,135527519,166224714,256084749,333114912
10145192,258527724,135842361,166966769,256827459,332579927
10182713,259781973,135606950,165709645,256812030,333329788
10150353,260063756,135753402,165488090,255645437,333371239
10151075,259549519,135077615,166932174,256641362,334726821
10149827,259439901,134850674,165828071,255986439,333961423
10171802,259572514,135424209,165813500,283959745,357723536
10298372,260311796,135529025,166763306,255611008,332258574
10195544,260690590,135426264,168517681,256173369,333027412
10151853,259368469,135210271,167275610,256389464,333657305
10162379,258786096,135227472,166352638,256746873,333594922
10237365,257837285,135580397,167149283,256016077,332456903
10186279,260382641,135816623,166632723,256620856,332511295
10149495,259556762,135233240,168212811,256576191,337563735
10149306,261942272,135524878,166670439,256514354,333294785
10165318,259387419,134977684,166718696,256429199,334551615
10200827,259049827,134866803,167128241,256150711,333474547
10178042,259394841,134981079,165806988,256187194,332838583
10183326,257705147,134958008,166342794,255951437,333320940
10158553,260263262,135327017,166143819,256927621,332483320
10154516,257587749,141339592,166844749,255781506,332504874
10179538,258113155,135873030,166971725,255613945,334208186
10195453,257663212,135850899,166103672,255889771,333821856
10163050,257506964,135020220,167299952,255747061,334070597
10152193,257466761,135306253,169405445,256911729,333566374
10182853,259213210,135089869,167304448,262480378,332579257
10423934,259356736,135305233,166183666,256136055,333149400
10298624,260242772,135186452,166471716,255909881,332844852
10159923,261063875,135334231,166230627,256770395,333791078
10219204,259840809,135625703,167937429,255729521,333196377
10154286,256979458,136177801,167019597,256826314,332303017
10201000,260361160,135891451,166096788,256287298,333220536
10154760,258222940,135315935,166230547,255770218,333231839
10150781,258789447,135606224,166438544,256766708,332821475
10175276,259653027,135000626,167054303,256018134,332779086
10195115,259180829,134990332,166409344,255912691,332661666
11295283,258578102,135278113,166354834,256781605,333122096
10174743,258400776,136156727,168999778,257770627,332314216
10173735,258614603,135249498,169310058,258284807,332722306
10149743,258901141,136324226,166877363,255799320,332856321
10176797,260722782,135139598,166948522,255933091,333817536
10223473,260044433,136407280,169379901,256259932,333418905
10156395,258701081,134992770,166023901,257486046,332557686
10161563,259775079,135057211,167283075,256124588,332579181
10195895,260152712,134849281,167046039,256297263,333043611
11466526,261238222,135774089,167247182,255975047,333664934
10174666,258008475,135469531,165465658,256973839,332956669
10176684,256552545,135439927,166708898,255779239,333333382
10152262,257821009,136213213,166778782,256084485,332782821
10194299,261239868,135587471,166918820,255950410,333428742
10146848,257552084,134934603,168125912,256180056,333434938
10173623,258439766,135700322,167514766,256564555,332570210
10154126,258233426,135226501,167244847,255659361,333301143
10221329,260614185,135080404,166361237,256498309,332515384
10149124,263268649,135231970,166358808,255747173,334175828
10351112,257313010,135540071,165856876,257104554,332315270
10155384,257605759,135000616,166506010,257164117,332237541
10173491,258719531,136240877,166045760,255821565,332072422
10224939,258499550,135570456,166249559,255724549,333899411
10147987,257590859,134959974,166309605,255959819,333428129
10153458,258084474,135017223,165636209,256547418,332899366
10273958,257737807,135272454,166780832,256686020,332686176
10224705,258802890,135194577,166664916,256625289,333326074
10337843,262119636,135601124,166652981,256622180,333546021
10158553,258206172,135017423,166765985,256526140,332312211
10195350,259209459,134996903,165925634,257368279,333534832
10161178,260098495,136096080,167695611,255677054,332514225
10181323,258635242,135267713,168062000,256673798,333420679
10143822,258112368,135067181,167435922,255730595,333090316
10175806,260294649,135543114,167930330,256552220,332534158
10164450,257487551,135083674,167703800,255882156,332174346
12125676,287713809,137656727,167375718,255616490,340835791
11664850,260023915,136397967,165854059,255750472,333529982
10210623,260422329,136052816,167695678,257261424,333883999
10154915,259036791,135059706,167151809,255883531,332019347
10231504,258670393,136378163,166876721,255487145,332688830
10152150,258973742,136007548,167503541,255861853,333002551
10191230,260582484,135314171,166986518,255912683,333611498
10153075,260759242,135502252,166029532,257179686,333060553
10149850,257672405,135067465,167270782,255863138,332378739
10182703,260187561,134634217,166995295,256168030,332401426
10227665,261385179,135004906,168448977,256168057,333685947
10152182,258656443,135519740,166323664,257027566,332675043
10153351,257659384,134874529,166687309,256151492,332711955
10149640,259358715,135858205,166552605,255668862,333262527
10267344,260178777,135045135,166638887,256254296,335106059
10155650,258978223,135739293,166558476,255807237,332915453
10159158,258727027,135117468,167306551,260399451,334167656
10167847,259437948,135201754,167739726,255713465,332444012
10149601,261090545,135131792,166745370,255900432,332057701
10151932,260769526,135510589,167135486,256494989,334538595
10383111,258555187,135108304,165835595,257294296,332160010
10151694,259535131,134918056,167347350,256424534,332051421
10292251,259257878,135721862,166663539,257021014,332454499
